TIS_ID,LOCATION_LINK_DESC,LGA,ALL_VEHICLE_DAILY_VOLUME_AVG,TRUCKS_DAILY_VOLUME_AVG,DAILY_AVG_%_OF_VOLUME_OF_TRUCKS,LATITUDE,LONGITUDE,SUBURB,POSTCODE
6258, CHURCH STREET btwn BRIDGE ROAD & SWAN STREET,YARRA,5300,317.0,0.07,-37.822136900000004,144.99855580000002, Richmond , 3121
6260, CLARENDON STREET btwn ALBERT STREET & WELLINGTON PARADE,MELBOURNE,3300,,,-37.813253700000004,144.9830695, East Melbourne , 3002
7898, SUNRAYSIA HIGHWAY btwn MOYREISK-NATTE YALLOCK ROAD & MOONAMBEL ROAD,PYRENEES,468,156.0,0.41,-36.9473387,143.3392049, Redbank , 3477
7899, WOODS STREET btwn AITKEN AVENUE & SUNRAYSIA HIGHWAY,BULOKE,1000,181.0,0.22,-36.3743565,142.98635430000002, Donald , 3480
11085, QUEEN STREET btwn CHARLES STREET & NORTH ROAD,BAW BAW,3400,216.0,0.08,-38.16789620000001,145.95785859999998, Nilma , 3821
10158, PRINCES WAY btwn PRINCES FREEWAY EAST & PRINCES WAY,BAW BAW,8300,307.0,0.05,-38.1417984,145.88386530000002, Drouin , 3818
9629, LISMORE-PITFIELD ROAD btwn PORTLAND-GEELONG ROAD & HAMILTON HIGHWAY,GOLDEN PLAINS,448,59.0,0.16,-37.8784761,143.48628290000002, Wallinduc , 3351
5684, COTTLES BRIDGE-STRATHEWEN ROAD btwn BARREENONG ROAD & HEIDELBERG-KINGLAKE ROAD,NILLUMBIK,3900,232.0,0.07,-37.6139136,145.2170553, Cottles Bridge , 3099
6629, DALRYMPLE ROAD btwn MUNDY ROAD & RIDDELL ROAD,HUME,3900,232.0,0.07,-37.542303000000004,144.6787086, Sunbury , 3429
6097, DARLING ROAD btwn WAVERLEY ROAD & DANDENONG ROAD,STONNINGTON,4600,275.0,0.07,-37.8806968,145.05866619999998, Malvern East , 3145
6099, DEAN STREET btwn ASCOT VALE ROAD & PATTISON STREET,MOONEE VALLEY,2500,149.0,0.07,-37.767953000000006,144.9306514, Moonee Ponds , 3039
6100, DEPARTURE DRIVE btwn UNNAMED & TULLAMARINE FREEWAY Onramp,HUME,3900,232.0,0.07,-37.6691544,144.85284850000002, Melbourne Airport , 3045
6636, DEVONSHIRE ROAD btwn HARVESTER ROAD & CORNWALL ROAD,BRIMBANK,4000,,,-37.785305799999996,144.8358704, Sunshine , 3020
6105, DOHERTYS ROAD btwn DERRIMUT ROAD & PALMERS ROAD,WYNDHAM,7400,444.0,0.07,-37.822664700000004,144.72118380000003, Truganina , 3029
6290, DORCAS STREET btwn CECIL STREET & CLARENDON STREET,PORT PHILLIP,3300,,,-37.8333638,144.9593351, South Melbourne , 3205
10441, GRIEVE PARADE btwn GEELONG ROAD & WEST GATE FREEWAY Onramp,HOBSONS BAY,9800,2300.0,0.26,-37.8237005,144.8296238, Brooklyn , 3012
10076, DOHERTYS ROAD btwn PRINCES FREEWAY WEST & PRINCES FREEWAY WEST,WYNDHAM,7000,931.0,0.15,-37.83046289999999,144.8140566, Laverton North , 3026
10630, MAIDSTONE STREET btwn KOROROIT CREEK ROAD & CIVIC PARADE,HOBSONS BAY,5800,265.0,0.05,-37.855362299999996,144.8090081, Altona , 3018
10446, MARKET ROAD btwn SUNSHINE ROAD & SOMERVILLE ROAD,BRIMBANK,3700,231.0,0.07,-37.802244,144.838696, Brooklyn , 3012
10077, DOHERTYS ROAD btwn PRINCES HIGHWAY WEST Offramp & PRINCES FREEWAY WEST,WYNDHAM,7000,931.0,0.15,-37.8303862,144.813766, Laverton North , 3026
10710, FISHER PARADE btwn LANGS ROAD & BALLARAT ROAD,MARIBYRNONG,6000,248.0,0.05,-37.7902108,144.9012365, Footscray , 3011
10170, EPSOM ROAD btwn LANGS ROAD & UNION ROAD,MOONEE VALLEY,9600,597.0,0.07,-37.7799987,144.91415890000002, Ascot Vale , 3032
4994, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY HIGHWAY Start & COBRAM-KOONOOMOO ROAD,MOIRA,2300,490.0,0.26,-35.8502769,145.55954330000003, Koonoomoo , 3644
5417, GOULBURN VALLEY HIGHWAY btwn BARMAH-SHEPPARTON ROAD & NURMURKAH ROAD,SHEPPARTON,6000,342.0,0.07,-36.3410995,145.4022333, Shepparton North , 3631
5593, GOULBURN VALLEY FREEWAY btwn GOULBURN VALLEY HIGHWAY Offramp & MURCHISON-VIOLET TOWN ROAD,SHEPPARTON,3800,1100.0,0.34,-36.6105848,145.31867739999998, Moorilim , 3610
9272, DAWSON STREET btwn STURT STREET & MAIR STREET,BALLARAT,7700,346.0,0.06,-37.56105720000001,143.8534297, Ballarat Central , 3350
9639, WATTLETREE ROAD btwn GLENFERRIE ROAD & TOORONGA ROAD,STONNINGTON,7700,483.0,0.07,-37.863147600000005,145.0342324, Malvern , 3144
9643, PRINCES STREET btwn CEMETERY ROAD EAST & RATHDOWNE STREET,MELBOURNE,27000,1700.0,0.07,-37.7924193,144.969867, Carlton North , 3054
8678, COLAC-BALLARAT ROAD btwn MAIN STREET & PRINCES HIGHWAY WEST,COLAC OTWAY,1000,105.0,0.12,-38.2639091,143.6329429, Ondit , 3249
8680, BOLTON ROAD btwn BALLAN ROAD & HEATHS ROAD,WYNDHAM,5100,418.0,0.09,-37.88635,144.6286807, Wyndham Vale , 3024
9083, TERANG-MORTLAKE ROAD btwn MCKINNONS BRIDGE-NOORAT ROAD & BLACKISTON STREET,CORANGAMITE,1100,105.0,0.12,-38.2132342,142.9231478, Noorat , 3265
6006, BANGHOLME ROAD btwn PERRY ROAD & HAMMOND ROAD,DANDENONG,3000,179.0,0.07,-38.037116299999994,145.193679, Dandenong South , 3175
5072, BARKLY STREET btwn GORDON STREET & GEELONG ROAD,MARIBYRNONG,8500,509.0,0.07,-37.798709499999994,144.8902885, Footscray , 3011
5474, BARRABOOL ROAD btwn PROMENADE & ALBERT TERRACE,GEELONG,5300,230.0,0.05,-38.1661456,144.3339399, Belmont , 3216
5656, BAY STREET btwn NEW STREET & COCHRANE STREET,BAYSIDE,5800,349.0,0.07,-37.9046313,144.995552, Brighton , 3186
5478, BEACH STREET btwn MORNINGTON PENINSULA ROUTE & BEACH-MOOROODUC OUT RAMP,FRANKSTON,5800,349.0,0.07,-38.144110299999994,145.13673369999998, Frankston , 3199
8488, SUNRAYSIA HIGHWAY btwn CAMPBELL STREET & MC GRATH STREET,BULOKE,259,48.0,0.23,-35.9851574,142.9168419, Birchip , 3483
8821, CHAMBERLAIN STREET btwn PATCHEWOLLOCK-SEA LAKE ROAD & GOUDIE STREET,YARRIAMBIACK,302,68.0,0.28,-35.4001795,142.4377601, Speed , 3488
8306, GOROKE STREET btwn INVERLOCH-KONGWAK ROAD & POWLETT STREET,BASS COAST,3300,325.0,0.12,-38.627044700000006,145.72161100000002, Inverloch , 3996
8308, HIGH STREET btwn HIGHETT STREET & HIGH STREET,MANSFIELD,2200,310.0,0.17,-37.0519739,146.08556930000003, Mansfield , 3722
8426, HIGH STREET btwn NORTHERN HIGHWAY & WATSON STREET,MITCHELL,8800,904.0,0.13,-37.411537200000005,144.97951909999998, Wallan , 3756
8204, NORTHERN HIGHWAY btwn STATION STREET & HALPIN COURT,MITCHELL,1500,510.0,0.42,-37.1269843,144.86101259999998, Pyalong , 3521
6467, REYNARD STREET btwn MELVILLE ROAD & SYDNEY ROAD,MORELAND,2000,,,-37.7476305,144.9548814, Coburg , 3058
7048, RINGWOOD STREET btwn LOUGHNAN ROAD & RINGWOOD BYPASS,MAROONDAH,5800,348.0,0.07,-37.808097700000005,145.2273125, Ringwood , 3134
7041, QUEENSBERRY STREET btwn SWANSTON STREET & CARDIGAN STREET,MELBOURNE,9100,,,-37.804645,144.963997, Carlton , 3053
6458, MELTON-WERRIBEE ROAD btwn MELTON-WERRIBEE ROAD & TARNEIT ROAD,WYNDHAM,9400,566.0,0.07,-37.897623200000005,144.66440319999998, Werribee , 3030
7371, RATHDOWNE STREET btwn GRATTAN STREET & QUEENSBERRY STREET,MELBOURNE,10000,603.0,0.07,-37.8031478,144.9695526, Carlton , 3053
6850, REMINGTON DRIVE btwn REMINGTON DRIVE Start & REMINGTON DRIVE,DANDENONG,5800,349.0,0.07,-38.0307013,145.2297927, Dandenong South , 3175
7050, ROBINSONS ROAD btwn MOOROODUC HIGHWAY & GOLF LINKS ROAD,FRANKSTON,2600,155.0,0.07,-38.1743278,145.1448235, Frankston South , 3199
9380, HORSHAM-LUBECK ROAD btwn WILLIAMS ROAD & WESTERN HIGHWAY,HORSHAM,122,28.0,0.28,-36.723849799999996,142.3090291, Drung , 3401
16287, DUNNINGS ROAD btwn BOARDWALK BOULEVARD & TRUGANINA-SEABROOK ROAD,WYNDHAM,6700,404.0,0.07,-37.885330100000004,144.7399249, Point Cook , 3030
9033, FLEMINGTON ROAD btwn CHURCH STREET & RACECOURSE ROAD,MELBOURNE,27000,1700.0,0.07,-37.788937,144.9415864, Parkville , 3052
9234, ELIZABETH STREET btwn ELIZABETH STREET & QUEENSBERRY STREET,MELBOURNE,12000,725.0,0.07,-37.80287620000001,144.95793469999998, Melbourne , 3000
8642, BRIDGE STREET btwn SMYTHE STREET & HUME HIGHWAY,BENALLA,4800,527.0,0.14,-36.547405,146.00009430000003, Benalla , 3672
9237, MELBOURNE ROAD btwn CALDER HIGHWAY Offramp & CALDER FREEWAY,MACEDON RANGES,5500,219.0,0.05,-37.4942366,144.6075285, Gisborne , 3437
16160, TARNEIT ROAD btwn BOUNDARY ROAD & HUMMINGBIRD BOULEVARD,WYNDHAM,9700,587.0,0.07,-37.8444814,144.6699209, Tarneit , 3029
16279, VICTORIA AVENUE BTWN BEACH ROAD & CARDIGAN PLACE,PORT PHILLIP,4000,,,-37.844466,144.9509606, Albert Park , 3206
15710, LOUGHNAN ROAD btwn DEEP CREEK ROAD & RINGWOOD STREET,MAROONDAH,9500,573.0,0.07,-37.8078707,145.2202667, Ringwood , 3134
15713, BLAIR STREET btwn BARRY ROAD & RIGGALL STREET,HUME,4700,285.0,0.07,-37.681217,144.9281292, Broadmeadows , 3047
15719, RAILWAY AVENUE BTWN POINT COOK ROAD & AVIATION ROAD,HOBSONS BAY,2100,,,-37.8671136,144.7608929, Laverton , 3028
15720, MT BAW BAW TOURIST ROAD btwn WILLOW GROVE ROAD & TINGARINGY CRESCENT,(MOUNT BAW BAW),43,10.0,0.29,-37.8407438,146.2647829, Baw Baw Village , 3833
9616, SPENCER STREET btwn FLINDERS STREET & CLARENDON STREET,MELBOURNE,10000,304.0,0.04,-37.822303000000005,144.9556352, Melbourne , 3004
8668, SPENCER STREET btwn DRYBURGH STREET & ABBOTSFORD STREET,MELBOURNE,17000,1100.0,0.07,-37.8057519,144.9439602, West Melbourne , 3003
9252, BARRABOOL ROAD btwn FERNDALE PARADE & NORTH VALLEY ROAD,GEELONG,8300,512.0,0.08,-38.1717419,144.32328590000003, Highton , 3216
9057, DRYBURGH STREET btwn QUEENSBERRY STREET & VICTORIA STREET,MELBOURNE,6500,491.0,0.09,-37.803438899999996,144.943419, North Melbourne , 3051
9260, MACAULAY ROAD btwn BOUNDARY ROAD & DRYBURGH STREET,MELBOURNE,7900,492.0,0.07,-37.797805,144.94152169999998, North Melbourne , 3051
9059, DUNDAS STREET btwn HIGH STREET & INVERLEIGH-WINCHELSEA ROAD,GOLDEN PLAINS,258,38.0,0.18,-38.1064275,144.05968059999998, Inverleigh , 3321
9624, LYONS STREET btwn HAMILTON HIGHWAY & COLAC-BALLARAT ROAD,COLAC OTWAY,440,50.0,0.14,-38.0300589,143.6361128, Cressy , 3322
8681, BALLARAT-CARNGHAM ROAD btwn KENNEDYS DRIVE & LATROBE STREET,BALLARAT,3900,325.0,0.1,-37.5696879,143.8090218, Alfredton , 3350
9067, VICTORIA STREET btwn EXHIBITION STREET & LATROBE STREET,MELBOURNE,16000,1000.0,0.07,-37.807393499999996,144.96977119999997, Melbourne , 3004
9072, VICTORIA STREET btwn PEEL STREET & ELIZABETH STREET,MELBOURNE,12000,729.0,0.07,-37.806072,144.9577501, Melbourne , 3004
9948, TAVERNER STREET btwn BOW STREET & GRAY STREET,HINDMARSH,210,49.0,0.29,-35.8940582,141.99717880000003, Rainbow , 3424
9375, MAIN STREET btwn MURTOA-MINYIP ROAD & CHURCH STREET,YARRIAMBIACK,195,29.0,0.18,-36.46261810000001,142.5834378, Minyip , 3392
9953, MINYIP ROAD btwn HENTY HIGHWAY & GOVERNMENT ROAD,YARRIAMBIACK,313,74.0,0.29,-36.2580322,142.40584030000002, Warracknabeal , 3393
10293, BLACK FOREST DRIVE btwn FOREST STREET & SOUTH ROAD,MACEDON RANGES,3900,200.0,0.06,-37.362047100000005,144.5273884, Woodend , 3442
10295, BETLEY ROAD btwn MARYBOROUGH-DUNOLLY ROAD & DUNOLLY-EDDINGTON ROAD,CENTRAL GOLDFIELDS,220,28.0,0.16,-36.867008500000004,143.7389139, Dunolly , 3472
12130, ASHLEY STREET btwn SOUTH ROAD & BARKLY STREET,MARIBYRNONG,9100,487.0,0.06,-37.794297,144.86295080000002, Braybrook , 3019
11652, CALDER HIGHWAY btwn ST ARNAUD-WYCHEPROOF ROAD & MILDURA WAY,BULOKE,780,241.0,0.38,-36.1722055,143.3178108, Teddywaddy , 3527
12680, MALLEE HIGHWAY btwn MALLEE HIGHWAY & MURRAY VALLEY HIGHWAY,SWAN HILL,358,126.0,0.43,-35.062638299999996,143.10566709999998, Manangatang , 3546
12896, CASTERTON ROAD btwn COLERAINE-EDENHOPE ROAD & QUARRY ROAD,SOUTHERN GRAMPIANS,1000,194.0,0.23,-37.5923127,141.67814330000002, Coleraine , 3315
12082, ST KILDA ROAD btwn TOORAK ROAD WEST & COMMERCIAL ROAD,MELBOURNE,22000,571.0,0.03,-37.8409015,144.97724530000002, Melbourne , 3004
12702, BENALLA-YARRAWONGA ROAD btwn MURRAY VALLEY HIGHWAY & MELALEUCA STREET,MOIRA,1500,138.0,0.11,-36.0255456,145.99552450000002, Yarrawonga , 3730
13283, COMMERCIAL ROAD btwn PRINCES FREEWAY EAST & PRINCES FREEWAY EAST,LATROBE,3000,162.0,0.07,-38.2414299,146.4112021, Morwell , 3840
12919, ABECKETT ROAD btwn BELGRAVE-HALLAM ROAD & ABECKETT ROAD,CASEY,761,45.0,0.07,-37.9773749,145.31563359999998, Narre Warren North , 3804
12925, ALBERT STREET btwn LONSDALE STREET & GISBORNE STREET,MELBOURNE,8800,530.0,0.07,-37.8093912,144.9743118, East Melbourne , 3002
12717, ALFRIEDA STREET btwn ARTHUR STREET & MAIN ROAD,BRIMBANK,4000,,,-37.7406182,144.8012233, St Albans , 3021
15793, MORNINGTON PENINSULA ROUTE BTWN LONSDALE ST & ARTHURS SEAT ROAD,MORNINGTON PENINSULA,19000,1500.0,0.09,-38.346231700000004,144.94285019999998, Dromana , 3936
9191, EDGARS ROAD btwn KINGSWAY DRIVE & MAIN STREET,WHITTLESEA,8700,516.0,0.07,-37.6715683,145.0022951, Thomastown , 3074
10951, MERRAWARP ROAD btwn HAMILTON HIGHWAY & MERRAWARP ROAD,GEELONG,2100,234.0,0.14,-38.1362765,144.2642275, Fyansford , 3218
10952, BURKE ROAD btwn WAVERLEY ROAD & DANDENONG ROAD,STONNINGTON,7800,488.0,0.07,-37.8770965,145.04795880000003, Malvern East , 3145
11520, BURKE ROAD btwn TOORAK ROAD & MONASH FREEWAY Offramp,BOROONDARA,8400,522.0,0.07,-37.848728200000004,145.0533639, Glen Iris , 3146
9021, DYNON ROAD btwn WESTERN LINK TOLLWAY & WESTERN LINK TOLLWAY,MELBOURNE,13000,1100.0,0.1,-37.8044278,144.9345399, West Melbourne , 3003
16290, GILLIES STREET btwn DELACOMBE-WENDOUREE ROAD & LATROBE STREET,BALLARAT,5900,443.0,0.09,-37.5621899,143.81760730000002, Alfredton , 3350
15725, LEAKES ROAD btwn WESTCOTT PARADE & GREIGS ROAD,MELTON,1200,73.0,0.07,-37.736006,144.6519409, Rockbank , 3335
9458, ECHUCA-MITIAMO ROAD btwn LOCKINGTON ROAD & NORTHERN HIGHWAY,CAMPASPE,552,50.0,0.11,-36.18810379999999,144.62968569999998, Echuca West , 3564
10400, BENDIGO-PYRAMID ROAD btwn INGLEWOOD STREET & UNNAMED,BENDIGO,1000,91.0,0.11,-36.6203274,144.1998046, Woodvale , 3556
9462, BENDIGO-TENNYSON ROAD btwn ECHUCA-MITIAMO ROAD & PRAIRIE-ROCHESTER ROAD,CAMPASPE,43,12.0,0.34,-36.255249,144.3820065, Mitiamo , 3573
9840, HENDERSON ROAD btwn GOODA STREET & FINLAY ROAD,CAMPASPE,752,107.0,0.17,-36.250949299999995,144.9481917, Tongala , 3621
10404, ALLAN STREET btwn ALBION STREET & CORRIGAN AVENUE,CAMPASPE,2200,243.0,0.13,-36.313519899999996,145.0533322, Kyabram , 3620
10035, ROSS STREET btwn TATURA-UNDERA ROAD & HOGAN STREET,SHEPPARTON,2200,267.0,0.16,-36.432750399999996,145.22273130000002, Tatura , 3616
15806, DOCKLANDS HIGHWAY BTWN MORELAND STREET & SIMS STREET,MARIBYRNONG,20000,3800.0,0.21,-37.8060298,144.90720969999998, Footscray , 3011
10322, WILLIAMS ROAD btwn STAWELL ROAD & HORSHAM-LUBECK ROAD,HORSHAM,122,28.0,0.28,-36.7261714,142.2146024, Horsham , 3400
11509, BRUNSWICK ROAD btwn LYGON STREET & NICHOLSON STREET,MORELAND,9000,560.0,0.07,-37.778681299999995,144.97447680000002, Brunswick East , 3057
11511, MARIBYRNONG ROAD btwn EPSOM ROAD & UNION ROAD,MOONEE VALLEY,6400,398.0,0.07,-37.7711263,144.91069019999998, Moonee Ponds , 3039
10949, MOORNA DRIVE btwn CALDER FREEWAY & CALDER FREEWAY,MOONEE VALLEY,5900,195.0,0.04,-37.729345200000004,144.8695825, Keilor East , 3033
11308, JOHNSTONE STREET btwn JOHNSTONE STREET & PASCOE VALE ROAD,HUME,14000,745.0,0.06,-37.6847458,144.9163271, Jacana , 3047
11876, BURKE ROAD btwn WATTLETREE ROAD & WAVERLEY ROAD,STONNINGTON,7800,488.0,0.07,-37.8705455,145.0492144, Malvern East , 3145
11879, BURKE ROAD btwn SEYMOUR GROVE & TOORAK ROAD,BOROONDARA,11000,718.0,0.07,-37.8405048,145.0549695, Camberwell , 3124
10954, BURKE ROAD btwn BELMORE ROAD & COTHAM ROAD,BOROONDARA,13000,829.0,0.07,-37.8055846,145.06160480000003, Balwyn , 3103
11882, STATION ROAD btwn BILLINGHAM ROAD & BALLARAT ROAD,BRIMBANK,17000,1400.0,0.09,-37.7651314,144.775484, Deer Park , 3023
11504, GRUBB ROAD btwn DRYSDALE ROAD & QUEENSCLIFF ROAD,GEELONG,4400,245.0,0.07,-38.2047883,144.5459608, Wallington , 3222
8758, GREENS ROAD btwn HAMMOND ROAD & FRANKSTON-DANDENONG ROAD,DANDENONG,13000,2100.0,0.18,-38.0140821,145.2105456, Dandenong South , 3175
8760, CHANDLER ROAD btwn DANDENONG ROAD & HEATHERTON ROAD,DANDENONG,6700,418.0,0.07,-37.96407,145.1877145, Noble Park , 3174
11325, CORIO QUAY ROAD btwn CORIO QUAY ROAD & MELBOURNE ROAD,GEELONG,4300,537.0,0.15,-38.1131151,144.3545608, North Geelong , 3215
11326, BREAKWATER ROAD btwn BARWON HEADS ROAD & TUCKER STREET,GEELONG,16000,1200.0,0.1,-38.1817906,144.3620751, Belmont , 3216
11331, SPRING STREET btwn EDWARDES STREET & REGENT STREET,DAREBIN,11000,710.0,0.07,-37.722523100000004,145.0018622, Reservoir , 3073
10978, TOORAK ROAD btwn GLENFERRIE ROAD & MONASH FREEWAY Offramp,STONNINGTON,17000,398.0,0.03,-37.8442709,145.0352909, Kooyong , 3144
11338, WILLIAMSONS ROAD btwn FITZSIMONS LANE & FOOTE STREET,MANNINGHAM,19000,829.0,0.05,-37.7560891,145.13449530000003, Templestowe , 3106
11342, NARRE WARREN-CRANBOURNE ROAD btwn PRINCES HIGHWAY EAST & FULLARD ROAD,CASEY,23000,1500.0,0.07,-38.0287751,145.30643799999999, Narre Warren , 3805
11346, MONASH WAY btwn SILCOCKS ROAD & MARYVALE ROAD,LATROBE,3300,130.0,0.05,-38.3021614,146.4192859, Churchill , 3842
11541, MONASH WAY btwn BASTIN STREET & YINNAR ROAD,LATROBE,1000,72.0,0.09,-38.368828,146.3077907, Boolarra , 3870
11914, SERVICETON NORTH-TELOPEA DOWNS ROAD btwn BLUE HILLS ROAD & WESTERN HIGHWAY,WEST WIMMERA,15,1.0,0.07,-36.2302838,140.9976897, Serviceton , 3420
11975, PRINCES HIGHWAY EAST btwn UNNAMED & COMBIENBAR ROAD,EAST GIPPSLAND,869,155.0,0.22,-37.5654743,149.041336, Tonghi Creek , 3890
12541, PRINCES HIGHWAY EAST btwn PRINCES FREEWAY EAST & NOWA NOWA ROAD,EAST GIPPSLAND,1200,489.0,0.52,-37.756384600000004,148.27571650000002, Wombat Creek , 3888
12543, PRINCES HIGHWAY EAST btwn TAMBO UPPER ROAD & SWAN REACH ROAD,EAST GIPPSLAND,4800,210.0,0.05,-37.82242720000001,147.8595642, Swan Reach , 3903
12546, MAIN STREET btwn MAIN STREET & MAIN ROAD,EAST GIPPSLAND,11000,1000.0,0.12,-37.836989200000005,147.59938789999998, Bairnsdale , 3875
11984, PRINCES HIGHWAY EAST btwn STRATFORD-MAFFRA ROAD & BENGWORDEN ROAD,WELLINGTON,3100,342.0,0.14,-38.0254667,147.0591613, Montgomery , 3851
14634, HARVEST HOME btwn CHAMPIONS PARADE & EPPING-KILMORE ROAD,WHITTLESEA,3900,,,-37.622824200000004,145.02674480000002, Wollert , 3750
14638, MARTIN STREET btwn NEW STREET & COCHRANE STREET,BAYSIDE,2800,,,-37.8965561,144.99709330000002, Brighton , 3186
15576, MARTIN STREET btwn COCHRANE STREET & ASLING STREET,BAYSIDE,2800,,,-37.8970667,145.0013121, Brighton , 3186
15194, KEILOR-MELTON ROAD btwn LEAKES ROAD & PLUMPTON ROAD,MELTON,11000,1300.0,0.14,-37.685137899999994,144.67920759999998, Plumpton , 3335
15580, WATERDALE ROAD BTWN BANKSIA STREET & STATE (BELL/SPRINGVALE) HIGHWAY,BANYULE,5300,,,-37.7541092,145.0455155, Bellfield , 3081
15827, SAUNDERS ROAD btwn CALDER FREEWAY & STATION ROAD,MACEDON RANGES,6200,350.0,0.07,-37.4705424,144.5940987, New Gisborne , 3438
15586, CIVIC DRIVE BTWN MCDONALDS ROAD & MORANG DRIVE,WHITTLESEA,5900,,,-37.650304399999996,145.0659124, Mill Park , 3082
15204, GRAND BOULEVARD BTWN MT RIDLEY ROAD & HUME HWY,HUME,12000,,,-37.5840469,144.9396498, Craigieburn , 3064
15592, CALDER FREEWAY BTWN BULLA-DIGGERS REST ROAD & CALDER PARK DRIVE,HUME,21000,1600.0,0.09,-37.66254970000001,144.7465013, Diggers Rest , 3427
15594, STATION ROAD btwn NEALE ROAD & BILLINGHAM ROAD,BRIMBANK,16000,1000.0,0.07,-37.756283,144.77703280000003, Cairnlea , 3023
15213, QUEENS ROAD BTWN GRAHAM ROAD & WANDIN EAST ROAD,YARRA RANGES,326,,,-37.805937,145.43664569999999, Wandin North , 3139
15597, ALBERT ROAD btwn LAKESIDE DRIVE & KINGS WAY,PORT PHILLIP,7100,442.0,0.07,-37.8365515,144.9695281, South Melbourne , 3205
14200, WURUNDJERI WAY btwn DUDLEY STREET & BOURKE STREET,MELBOURNE,15000,961.0,0.08,-37.814763,144.9480818, Docklands , 3008
9700, MYRTLE STREET btwn DON STREET & WILLS STREET,BENDIGO,9600,390.0,0.05,-36.7652372,144.2728955, Bendigo , 3550
8763, CONDON STREET btwn MILLER STREET & RESERVOIR ROAD,BENDIGO,10000,864.0,0.1,-36.769819500000004,144.297899, Kennington , 3550
8767, SEVENTH STREET btwn SEVENTH STREET & STURT HIGHWAY,MILDURA,4000,593.0,0.19,-34.1894023,142.1714592, Mildura , 3500
10265, GEELONG ROAD btwn GEELONG ROAD Town Bound & WARRENHEIP STREET,BALLARAT,5800,196.0,0.04,-37.6406119,143.8853089, Mount Helen , 3350
9710, DRUMMOND STREET btwn STURT STREET & LATROBE STREET,BALLARAT,6600,222.0,0.04,-37.5671196,143.8462826, Ballarat Central , 3350
9713, BALLAN-DAYLESFORD ROAD btwn WESTERN HIGHWAY Offramp & OLD MELBOURNE ROAD,MOORABOOL,2000,209.0,0.13,-37.5941433,144.2053409, Ballan , 3342
15721, GILLIES STREET btwn DELACOMBE-WENDOUREE ROAD & LATROBE STREET,BALLARAT,8500,831.0,0.12,-37.5621899,143.81760730000002, Alfredton , 3350
16185, POLICE ROAD btwn POLICE ROAD (LOCAL ROAD) & MONASH FREEWAY Onramp,MONASH,7300,457.0,0.07,-37.9380696,145.19831240000002, Mulgrave , 3170
15726, LEAKES ROAD btwn WESTERN FREEWAY & WESTERN FREEWAY,MELTON,694,41.0,0.07,-37.7230375,144.651792, Rockbank , 3335
9572, GRANT STREET btwn BLUNDY STREET & UNNAMED,COLAC OTWAY,500,50.0,0.12,-38.521389,143.7141133, Forrest , 3236
9219, CAMPERDOWN-COBDEN ROAD btwn COBDEN-STONEYFORD ROAD & SMITHS ROAD,CORANGAMITE,1400,103.0,0.09,-38.3167235,143.0843102, Cobden , 3266
11810, PLENTY ROAD btwn BRIDGE INN ROAD & GORGE ROAD,WHITTLESEA,20000,1300.0,0.08,-37.6267108,145.096605, South Morang , 3752
11916, FITZROY STREET btwn GREY STREET & LAKESIDE DRIVE,PORT PHILLIP,8000,501.0,0.07,-37.858897999999996,144.9788513, St Kilda , 3182
12466, FOREST ROAD btwn FOREST-PRINCES OUT RAMP & HEALES ROAD,GEELONG,5700,386.0,0.08,-38.0527228,144.39097859999998, Corio , 3214
12128, PIONEER ROAD btwn COLAC ROAD & SURF COAST HIGHWAY,GEELONG,7900,870.0,0.14,-38.201624200000005,144.3291017, Grovedale , 3216
11625, PRINCES HIGHWAY EAST btwn MAFFRA-ROSEDALE ROAD & ROSEDALE-HEYFIELD ROAD,WELLINGTON,4800,624.0,0.16,-38.1298119,146.8272115, Nambrok , 3847
11987, PRINCES HIGHWAY EAST btwn ARGYLE STREET & ARGYLE STREET,LATROBE,17000,1700.0,0.12,-38.1924907,146.5514647, Traralgon , 3844
12556, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Onramp & COMMERCIAL ROAD,LATROBE,14000,1900.0,0.17,-38.242923600000005,146.41664630000002, Morwell , 3840
11628, PRINCES FREEWAY EAST btwn MORWELL-THORPDALE ROAD & PRINCES HIGHWAY EAST Onramp,LATROBE,13000,1700.0,0.15,-38.23318,146.373649, Morwell , 3840
11996, PRINCES HIGHWAY EAST btwn MIRBOO NORTH-TRAFALGAR ROAD & PRINCES HIGHWAY EAST Town Bound,BAW BAW,13000,1200.0,0.11,-38.2086125,146.1484031, Trafalgar , 3824
12214, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & KORUMBURRA-WARRAGUL ROAD,BAW BAW,8100,1400.0,0.22,-38.171843100000004,145.93478430000002, Warragul , 3820
11633, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & PRINCESS WAY,BAW BAW,13000,1400.0,0.14,-38.0951655,145.83901310000002, Drouin West , 3818
12562, PRINCES HIGHWAY EAST btwn ARMY ROAD & RACECOURSE ROAD,CARDINIA,6200,543.0,0.1,-38.0695132,145.4949145, Pakenham , 3810
12009, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Offramp,CASEY,42000,4700.0,0.13,-38.0511279,145.35670919999998, Berwick , 3806
