OBJECTID,accident_no,accident_date,accident_time,accident_type,day_of_week,road_geometry,severity,speed_zone,node_id,longitude,latitude,suburb,postcode,node_type,lga_name,region_name,total_persons,inj_or_fatal,fatality,seriousinjury,otherinjury,noninjured,males,females,bicyclist,passenger,driver,pedestrian,pillion,motorist,old_pedestrian,old_driver,young_driver,alcohol_related,no_of_vehicles,heavyvehicle,passengervehicle,motorcycle,publicvehicle
3462880,T20180000137,2018-03-01,09.55.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,330427,144.76685,-38.365840000000006,Blairgowrie,3942,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3462881,T20180000139,2018-03-01,11.50.00,No collision and no object struck,Wednesday,Not at intersection,Other injury accident,100 km/hr,325547,144.14802,-37.18193,Guildford,3451,Non-Intersection,HEPBURN,WESTERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3462882,T20180000143,2018-03-01,11.47.00,Collision with vehicle,Wednesday,Not at intersection,Serious injury accident,80 km/hr,325733,145.87363,-37.02754,Mansfield Shire,,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3462883,T20180000145,2018-03-01,15.10.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,70 km/hr,43876,145.2524,-38.10937,City of Casey,,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,4,3,0,0,3,1,2,2,0,2,2,0,0,0,0,0,1,No,2,0,2,0,0
3462884,T20180000147,2018-03-01,15.13.00,Collision with vehicle,Wednesday,Cross intersection,Serious injury accident,60 km/hr,29400,144.97572,-37.79305,Victoria,,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3462885,T20180000151,2018-02-01,08.20.00,Collision with vehicle,Tuesday,T intersection,Other injury accident,70 km/hr,278486,144.74698999999998,-37.886179999999996,Victoria,,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3462886,T20180000152,2018-03-01,13.54.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,40 km/hr,37102,144.99284,-37.825109999999995,Cremorne,3121,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3462887,T20180000153,2018-03-01,16.50.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,326683,145.31973,-38.51739,Bass Coast Shire,,Non-Intersection,BASS COAST,EASTERN REGION,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3462888,T20180000154,2018-03-01,12.30.00,Collision with vehicle,Wednesday,Not at intersection,Serious injury accident,80 km/hr,325593,145.33066000000002,-38.038270000000004,City of Casey,,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,7,1,0,1,0,6,5,2,0,3,3,0,0,1,0,0,1,No,4,0,3,1,0
3462889,T20180000155,2018-03-01,14.45.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,80 km/hr,325660,145.17973999999998,-37.90571,Monash City,,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,5,2,0,0,2,3,4,1,0,3,2,0,0,0,0,1,0,No,2,0,2,0,0
3462890,T20180000156,2018-03-01,12.30.00,No collision and no object struck,Wednesday,Not at intersection,Serious injury accident,100 km/hr,325632,145.85856,-37.55362,Yarra Ranges Shire,,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3462930,T20180000157,2018-03-01,17.15.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,60 km/hr,57336,143.83573,-37.60395,Sebastopol,3356,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,1,0,No,2,0,2,0,0
3462931,T20180000159,2018-03-01,15.35.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,Not known,45405,144.92507,-37.74755,Essendon,3040,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3462932,T20180000160,2018-03-01,15.00.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,45151,144.94241,-37.666,Victoria,,Intersection,HUME,METROPOLITAN NORTH WEST REGION,7,1,0,0,1,6,6,1,0,3,4,0,0,0,0,0,0,No,4,0,4,0,0
3462933,T20180000163,2018-03-01,16.00.00,Collision with a fixed object,Tuesday,Not at intersection,Other injury accident,60 km/hr,325637,145.11373999999998,-37.69981,Greensborough,3088,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3462934,T20180000165,2018-03-01,18.51.00,Collision with a fixed object,Wednesday,Not at intersection,Other injury accident,50 km/hr,325589,145.26235,-37.583259999999996,Arthurs Creek,3099,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,No,1,0,1,0,0
3462936,T20180000170,2018-03-01,06.20.00,Collision with vehicle,Wednesday,Not at intersection,Serious injury accident,100 km/hr,326888,143.89418999999998,-37.85225,Golden Plains Shire,,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,3,1,0,1,0,2,2,0,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3462937,T20180000171,2018-03-01,17.14.00,Vehicle overturned (no collision),Wednesday,T intersection,Serious injury accident,100 km/hr,331131,146.54325,-38.49212,Wellington Shire,,Non-Intersection,WELLINGTON,EASTERN REGION,2,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,No,1,0,0,0,0
3462938,T20180000172,2018-03-01,18.00.00,Struck Pedestrian,Wednesday,Not at intersection,Other injury accident,50 km/hr,326281,145.28383,-38.11192,Cranbourne,3977,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3462939,T20180000173,2018-03-01,16.44.00,Collision with a fixed object,Wednesday,T intersection,Other injury accident,50 km/hr,61140,144.88881999999998,-37.63695,Greenvale,3059,Intersection,HUME,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3462940,T20180000175,2018-03-01,16.28.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,70 km/hr,243544,145.3123,-37.77978,Mooroolbark,3138,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,4,3,0,0,3,1,0,3,0,2,2,0,0,0,0,0,0,No,2,0,2,0,0
3462941,T20180000177,2018-03-01,22.05.00,Collision with vehicle,Tuesday,Multiple intersection,Other injury accident,70 km/hr,285,144.88589,-37.707029999999996,Tullamarine,3043,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3462942,T20180000180,2018-04-01,03.00.00,Collision with a fixed object,Thursday,Cross intersection,Other injury accident,80 km/hr,52545,142.15543,-34.24004,Irymple,3498,Intersection,MILDURA,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3462983,T20180000182,2018-04-01,05.45.00,Struck Pedestrian,Thursday,Not at intersection,Fatal accident,60 km/hr,328720,145.00274,-37.95104,Sandringham,3191,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,1,0,0,1,2,0,0,0,1,1,0,0,0,1,0,No,1,0,1,0,0
3462984,T20180000183,2018-03-01,18.55.00,Collision with a fixed object,Wednesday,Not at intersection,Other injury accident,100 km/hr,326511,144.06606000000002,-37.73963,Moorabool Shire,,Non-Intersection,MOORABOOL,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3462985,T20180000184,2018-03-01,16.10.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,70 km/hr,45002,144.82039,-37.77616,Albion,3020,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3462986,T20180000187,2018-04-01,08.26.00,Collision with vehicle,Thursday,Cross intersection,Serious injury accident,60 km/hr,569,144.86978,-37.7287,Airport West,3042,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2,2,0,1,1,0,1,1,0,0,2,0,0,0,0,1,0,No,2,0,2,0,0
3462987,T20180000188,2018-04-01,05.25.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,100 km/hr,325682,146.1323,-37.09633,Mansfield,3722,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,4,1,0,0,1,3,4,0,0,2,2,0,0,0,0,0,1,No,2,0,2,0,0
3462989,T20180000194,2018-04-01,07.00.00,collision with some other object,Thursday,Not at intersection,Serious injury accident,40 km/hr,327508,144.70814,-37.82156,Truganina,3029,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,3,2,0,2,0,1,2,1,0,2,1,0,0,0,0,0,0,No,1,0,1,0,0
3462990,T20180000195,2018-04-01,12.00.00,Struck Pedestrian,Thursday,Not at intersection,Other injury accident,50 km/hr,325606,144.92555,-37.70751,Glenroy,3046,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3462991,T20180000196,2018-04-01,09.00.00,collision with some other object,Thursday,Not at intersection,Other injury accident,Not known,325623,145.32554,-37.472609999999996,Kinglake Central,3757,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2,2,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3462992,T20180000197,2018-04-01,11.30.00,Collision with vehicle,Thursday,Not at intersection,Serious injury accident,100 km/hr,327215,144.82238,-37.758520000000004,Sunshine North,3020,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3462994,T20180000201,2018-04-01,13.10.00,Struck Pedestrian,Wednesday,Not at intersection,Other injury accident,50 km/hr,325603,145.16024,-37.92758,Mulgrave,3170,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,1,0,1,1,1,0,0,0,1,0,No,1,0,1,0,0
3463035,T20180000208,2018-03-01,18.30.00,Collision with a fixed object,Wednesday,Not at intersection,Other injury accident,60 km/hr,329128,145.04628,-37.887,Caulfield East,3145,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3463036,T20180000210,2018-04-01,11.26.00,Collision with vehicle,Thursday,Cross intersection,Other injury accident,60 km/hr,43658,144.69377,-37.57674,Sunbury,3429,Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,1,1,0,0,1,0,0,0,No,2,0,1,1,0
3463037,T20180000211,2018-04-01,11.42.00,Collision with a fixed object,Wednesday,T intersection,Serious injury accident,60 km/hr,328406,146.31323,-36.37001,Wangaratta,3677,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3463038,T20180000212,2018-04-01,15.20.00,Collision with vehicle,Thursday,T intersection,Serious injury accident,100 km/hr,15123,146.41346000000001,-38.279140000000005,Latrobe City,,Intersection,LATROBE,EASTERN REGION,3,2,0,1,1,1,0,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3463039,T20180000213,2018-04-01,14.45.00,Vehicle overturned (no collision),Thursday,Not at intersection,Serious injury accident,100 km/hr,325628,145.08758,-36.79117,Bailieston,3608,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3463041,T20180000217,2018-03-01,19.00.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,52494,142.15718999999999,-34.18939,Mildura,3500,Intersection,MILDURA,WESTERN REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,1,0,No,2,0,2,0,0
3463042,T20180000218,2018-04-01,15.47.00,Collision with vehicle,Thursday,Cross intersection,Other injury accident,70 km/hr,42307,145.07746,-37.94985,Moorabbin,3189,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3463043,T20180000219,2018-04-01,07.46.00,Collision with vehicle,Thursday,Not at intersection,Fatal accident,60 km/hr,325576,144.2866,-37.4225,Beaches Lane,Australia,Non-Intersection,HEPBURN,WESTERN REGION,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,1,No,2,0,1,0,0
3463044,T20180000221,2018-04-01,17.40.00,Collision with vehicle,Thursday,T intersection,Serious injury accident,40 km/hr,326368,144.99403,-37.8657,St Kilda East,3183,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463045,T20180000222,2018-04-01,15.30.00,Collision with vehicle,Wednesday,Not at intersection,Serious injury accident,80 km/hr,48303,145.14591000000001,-37.98361,Australia,,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463046,T20180000227,2018-04-01,15.00.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,100 km/hr,325741,144.7489,-37.41227,Monegeetta,3433,Non-Intersection,MACEDON RANGES,NORTHERN REGION,4,2,0,0,2,2,4,0,0,2,2,0,0,0,0,0,1,No,2,0,1,0,0
3463047,T20180000228,2018-04-01,17.45.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,60 km/hr,325609,144.34794,-38.18188,Belmont,3216,Non-Intersection,GEELONG,SOUTH WESTERN REGION,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,0,No,2,0,2,0,0
3463087,T20180000229,2018-04-01,14.38.00,Vehicle overturned (no collision),Thursday,T intersection,Other injury accident,50 km/hr,327953,145.18893,-37.94043,Noble Park North,3174,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3463088,T20180000230,2018-04-01,18.45.00,Collision with vehicle,Thursday,Not at intersection,Serious injury accident,50 km/hr,327335,145.23341000000002,-37.918240000000004,Rowville,3178,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Yes,2,0,2,0,0
3463089,T20180000236,2018-04-01,20.04.00,No collision and no object struck,Thursday,Cross intersection,Serious injury accident,80 km/hr,325788,145.46704,-37.81146,Wandin East,3139,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3463090,T20180000237,2018-04-01,15.20.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,50 km/hr,326861,145.164,-37.87587,Monash City,,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,1,0,No,2,0,2,0,0
3463091,T20180000238,2018-04-01,19.40.00,Collision with vehicle,Thursday,Cross intersection,Other injury accident,50 km/hr,40051,144.96227,-37.85288,Port Phillip City,,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,Yes,2,0,1,0,1
3463092,T20180000242,2018-04-01,18.05.00,Collision with a fixed object,Wednesday,Not at intersection,Other injury accident,50 km/hr,325777,144.694,-37.874759999999995,City of Wyndham,,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3463093,T20180000249,2018-04-01,22.15.00,Collision with a fixed object,Thursday,Not at intersection,Serious injury accident,70 km/hr,327214,144.78873000000002,-37.7932,Sunshine West,3020,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3463094,T20180000256,2018-05-01,02.36.00,Vehicle overturned (no collision),Friday,Not at intersection,Other injury accident,60 km/hr,327168,144.76283,-37.725390000000004,Taylors Hill,3037,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,3,3,0,0,3,0,2,0,0,2,1,0,0,0,0,0,1,No,1,0,1,0,0
3463096,T20180000258,2018-03-01,16.00.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,Not known,325630,145.12632,-37.81856,Whitehorse City,,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463097,T20180000260,2018-05-01,09.50.00,Collision with vehicle,Friday,Not at intersection,Other injury accident,60 km/hr,325653,144.98956,-37.89768,Bayside City,,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,6,1,0,0,1,5,3,2,1,4,1,0,0,0,0,0,0,No,2,0,1,0,0
3463098,T20180000262,2018-05-01,05.30.00,Collision with a fixed object,Friday,Not at intersection,Fatal accident,50 km/hr,325616,145.04522,-37.60696,Wollert,3750,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,3,3,1,2,0,0,2,1,0,2,1,0,0,0,0,0,0,No,1,0,1,0,0
3463099,T20180000263,2018-05-01,11.00.00,Collision with vehicle,Friday,Cross intersection,Serious injury accident,50 km/hr,40252,145.02096,-37.86809,Caulfield North,3161,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3463933,T20180002783,2018-02-13,16.40.00,Vehicle overturned (no collision),Tuesday,Not at intersection,Serious injury accident,80 km/hr,327412,145.21691,-37.914590000000004,City of Knox,,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3463934,T20180002784,2018-02-13,18.05.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,327910,144.31458,-38.21567,Greater Geelong City,,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,1,0,0
3463935,T20180002785,2018-02-13,07.30.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,50 km/hr,29840,144.96182,-37.76886,Moreland City,,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3463936,T20180002787,2018-02-13,09.20.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,40 km/hr,328184,144.96941,-37.8096,Melbourne,3000,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463937,T20180002788,2018-02-13,17.14.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,60 km/hr,327235,145.02358,-37.87855,Caulfield,3162,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,2,0,2,0,0
3463938,T20180002791,2018-02-13,16.00.00,Collision with vehicle,Tuesday,T intersection,Other injury accident,80 km/hr,221405,144.95461,-37.66322,Campbellfield,3061,Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,1,No,3,0,3,0,0
3463939,T20180002792,2018-02-13,16.20.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,50 km/hr,327330,145.07328,-37.681709999999995,Bundoora,3083,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3463940,T20180002793,2018-02-13,17.30.00,Struck Pedestrian,Tuesday,Not at intersection,Other injury accident,60 km/hr,327063,145.40058,-36.374990000000004,Shepparton,3630,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,No,1,0,1,0,0
3463941,T20180002795,2018-12-02,17.50.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,Not known,327638,144.97769,-37.83882,Melbourne,3004,Off Road,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463942,T20180002797,2018-02-13,18.30.00,Collision with a fixed object,Tuesday,Not at intersection,Serious injury accident,50 km/hr,328057,143.63187,-37.62728,Bishop Road,Australia,Non-Intersection,PYRENEES,WESTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes,1,0,0,0,0
3463943,T20180002799,2018-02-13,19.10.00,Collision with vehicle,Tuesday,Not at intersection,Serious injury accident,70 km/hr,327385,144.704,-37.751709999999996,Melton City,,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,5,1,0,1,0,4,2,3,0,3,2,0,0,0,0,0,1,No,2,0,2,0,0
3463944,T20180002803,2018-02-13,21.20.00,Collision with a fixed object,Tuesday,Not at intersection,Other injury accident,80 km/hr,327175,145.09835,-38.17309,Mount Eliza,3930,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3463945,T20180002804,2018-02-13,16.21.00,Collision with vehicle,Tuesday,Cross intersection,Serious injury accident,100 km/hr,16889,142.40041000000002,-38.3157,Illowa,3282,Intersection,MOYNE,SOUTH WESTERN REGION,3,2,0,2,0,1,0,3,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3463946,T20180003215,2018-02-19,19.15.00,Collision with a fixed object,Monday,Not at intersection,Other injury accident,Not known,327301,145.00458999999998,-37.68186,Thomastown,3074,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,No,1,0,1,0,0
3463947,T20180003220,2018-02-19,17.45.00,No collision and no object struck,Sunday,Not at intersection,Other injury accident,100 km/hr,327282,145.02297,-38.45068,Flinders,3929,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3463948,T20180003223,2018-02-19,17.00.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,60 km/hr,327264,144.79997,-37.785140000000006,Sunshine West,3020,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3463949,T20180003224,2018-02-19,19.39.00,Collision with a fixed object,Monday,Not at intersection,Serious injury accident,60 km/hr,327665,144.68133999999998,-37.58732,Diggers Rest,3427,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3463950,T20180003229,2018-02-19,21.00.00,Collision with a fixed object,Monday,Not at intersection,Other injury accident,80 km/hr,327888,146.45651,-38.204209999999996,Latrobe City,,Non-Intersection,LATROBE,EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3463951,T20180003232,2018-02-02,10.20.00,Collision with vehicle,Friday,Not at intersection,Other injury accident,50 km/hr,332479,144.97585,-37.837590000000006,Melbourne,3004,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,1,0,0,0
3463952,T20180003233,2018-02-20,03.00.00,Collision with a fixed object,Monday,Not at intersection,Other injury accident,110 km/hr,327468,146.37478000000002,-36.33139,Wangaratta Rural City,,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,0
3463953,T20180003235,2018-02-19,13.00.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,60 km/hr,327340,143.82085,-37.53747,Wendouree,3355,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,No,2,0,2,0,0
3463954,T20180003236,2018-02-20,06.10.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,74530,144.82017,-37.8485,Altona,3018,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,1,1,0,0
3463955,T20180003239,2018-02-20,06.45.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,40 km/hr,29596,144.99035,-37.86837,Port Phillip City,,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,No,2,0,1,0,0
